Product_Name,Product_ID,Year,Month,Day,Quantity_Demanded,Cost,Labour_wages,Energy_cost,Production_unit,Raw_materials,Destination,Distance_from_Pos
A,112054C,2018,6,17,879,619,,,,,SURAT,306
B,435207F,2018,6,17,794,1754,,,,,AHMEDABAD,14
B,435207F,2018,6,17,817,1754,,,,,VADODARA,100
B,435207F,2018,6,17,757,1754,,,,,GANDHINAGAR,48
B,435207F,2018,6,17,843,1754,,,,,SURAT,307
A,112054C,2018,6,18,803,619,,,,,AHMEDABAD,23
A,112054C,2018,6,18,798,619,,,,,VADODARA,155
A,112054C,2018,6,18,863,619,,,,,GANDHINAGAR,49
A,112054C,2018,6,18,810,619,,,,,SURAT,280
B,435207F,2018,6,18,777,1754,,,,,AHMEDABAD,25
B,435207F,2018,6,18,783,1754,,,,,VADODARA,152
B,435207F,2018,6,18,893,1754,,,,,GANDHINAGAR,38
B,435207F,2018,6,18,784,1754,,,,,SURAT,283
A,112054C,2018,6,19,822,619,,,,,AHMEDABAD,25
A,112054C,2018,6,19,809,619,,,,,VADODARA,95
A,112054C,2018,6,19,846,619,,,,,GANDHINAGAR,36
A,112054C,2018,6,19,766,619,,,,,SURAT,294
B,435207F,2018,6,19,892,1754,,,,,AHMEDABAD,13
B,435207F,2018,6,19,776,1754,,,,,VADODARA,106
B,435207F,2018,6,19,844,1754,,,,,GANDHINAGAR,46
B,435207F,2018,6,19,842,1754,,,,,SURAT,228
A,112054C,2018,6,20,888,619,,,,,AHMEDABAD,23
A,112054C,2018,6,20,812,619,,,,,VADODARA,127
A,112054C,2018,6,20,835,619,,,,,GANDHINAGAR,36
A,112054C,2018,6,20,896,619,,,,,SURAT,272
B,435207F,2018,6,20,886,1754,,,,,AHMEDABAD,12
B,435207F,2018,6,20,843,1754,,,,,VADODARA,139
B,435207F,2018,6,20,878,1754,,,,,GANDHINAGAR,32
B,435207F,2018,6,20,752,1754,,,,,SURAT,276
A,112054C,2018,6,21,837,619,,,,,AHMEDABAD,21
A,112054C,2018,6,21,824,619,,,,,VADODARA,98
A,112054C,2018,6,21,837,619,,,,,GANDHINAGAR,26
A,112054C,2018,6,21,770,619,,,,,SURAT,265
B,435207F,2018,6,21,815,1754,,,,,AHMEDABAD,24
B,435207F,2018,6,21,769,1754,,,,,VADODARA,138
B,435207F,2018,6,21,893,1754,,,,,GANDHINAGAR,54
B,435207F,2018,6,21,833,1754,,,,,SURAT,300
A,112054C,2018,6,22,840,619,,,,,AHMEDABAD,20
A,112054C,2018,6,22,821,619,,,,,VADODARA,127
A,112054C,2018,6,22,773,619,,,,,GANDHINAGAR,33
A,112054C,2018,6,22,763,619,,,,,SURAT,299
B,435207F,2018,6,22,803,1754,,,,,AHMEDABAD,16
B,435207F,2018,6,22,887,1754,,,,,VADODARA,128
B,435207F,2018,6,22,768,1754,,,,,GANDHINAGAR,36
B,435207F,2018,6,22,835,1754,,,,,SURAT,261
A,112054C,2018,6,23,753,619,,,,,AHMEDABAD,10
A,112054C,2018,6,23,767,619,,,,,VADODARA,123
A,112054C,2018,6,23,861,619,,,,,GANDHINAGAR,31
A,112054C,2018,6,23,763,619,,,,,SURAT,238
B,435207F,2018,6,23,773,1754,,,,,AHMEDABAD,24
B,435207F,2018,6,23,866,1754,,,,,VADODARA,99
B,435207F,2018,6,23,825,1754,,,,,GANDHINAGAR,43
B,435207F,2018,6,23,762,1754,,,,,SURAT,231
A,112054C,2018,6,24,881,619,,,,,AHMEDABAD,25
A,112054C,2018,6,24,805,619,,,,,VADODARA,152
A,112054C,2018,6,24,887,619,,,,,GANDHINAGAR,25
A,112054C,2018,6,24,784,619,,,,,SURAT,237
B,435207F,2018,6,24,885,1754,,,,,AHMEDABAD,17
B,435207F,2018,6,24,785,1754,,,,,VADODARA,125
B,435207F,2018,6,24,806,1754,,,,,GANDHINAGAR,55
B,435207F,2018,6,24,764,1754,,,,,SURAT,253
A,112054C,2018,6,25,880,619,,,,,AHMEDABAD,24
A,112054C,2018,6,25,846,619,,,,,VADODARA,153
A,112054C,2018,6,25,830,619,,,,,GANDHINAGAR,26
A,112054C,2018,6,25,877,619,,,,,SURAT,271
B,435207F,2018,6,25,852,1754,,,,,AHMEDABAD,16
B,435207F,2018,6,25,894,1754,,,,,VADODARA,132
B,435207F,2018,6,25,803,1754,,,,,GANDHINAGAR,51
B,435207F,2018,6,25,808,1754,,,,,SURAT,263
A,112054C,2018,6,26,871,619,,,,,AHMEDABAD,22
A,112054C,2018,6,26,799,619,,,,,VADODARA,138
A,112054C,2018,6,26,777,619,,,,,GANDHINAGAR,35
A,112054C,2018,6,26,874,619,,,,,SURAT,245
B,435207F,2018,6,26,892,1754,,,,,AHMEDABAD,22
B,435207F,2018,6,26,756,1754,,,,,VADODARA,88
B,435207F,2018,6,26,836,1754,,,,,GANDHINAGAR,31
B,435207F,2018,6,26,791,1754,,,,,SURAT,258
A,112054C,2018,6,27,844,619,,,,,AHMEDABAD,18
A,112054C,2018,6,27,881,619,,,,,VADODARA,108
A,112054C,2018,6,27,810,619,,,,,GANDHINAGAR,41
A,112054C,2018,6,27,788,619,,,,,SURAT,269
B,435207F,2018,6,27,851,1754,,,,,AHMEDABAD,17
B,435207F,2018,6,27,763,1754,,,,,VADODARA,99
B,435207F,2018,6,27,768,1754,,,,,GANDHINAGAR,45
B,435207F,2018,6,27,896,1754,,,,,SURAT,262
A,112054C,2018,6,28,824,619,,,,,AHMEDABAD,20
A,112054C,2018,6,28,822,619,,,,,VADODARA,98
A,112054C,2018,6,28,834,619,,,,,GANDHINAGAR,45
A,112054C,2018,6,28,837,619,,,,,SURAT,276
B,435207F,2018,6,28,848,1754,,,,,AHMEDABAD,12
B,435207F,2018,6,28,779,1754,,,,,VADODARA,140
B,435207F,2018,6,28,844,1754,,,,,GANDHINAGAR,29
B,435207F,2018,6,28,854,1754,,,,,SURAT,260
A,112054C,2018,6,29,895,619,,,,,AHMEDABAD,12
A,112054C,2018,6,29,878,619,,,,,VADODARA,139
A,112054C,2018,6,29,896,619,,,,,GANDHINAGAR,55
A,112054C,2018,6,29,820,619,,,,,SURAT,269
B,435207F,2018,6,29,759,1754,,,,,AHMEDABAD,22
B,435207F,2018,6,29,788,1754,,,,,VADODARA,118
B,435207F,2018,6,29,779,1754,,,,,GANDHINAGAR,43
B,435207F,2018,6,29,861,1754,,,,,SURAT,233
A,112054C,2018,6,30,787,619,,,,,AHMEDABAD,18
A,112054C,2018,6,30,866,619,,,,,VADODARA,136
A,112054C,2018,6,30,778,619,,,,,GANDHINAGAR,25
A,112054C,2018,6,30,831,619,,,,,SURAT,265
B,435207F,2018,6,30,894,1754,,,,,AHMEDABAD,24
B,435207F,2018,6,30,783,1754,,,,,VADODARA,118
B,435207F,2018,6,30,831,1754,,,,,GANDHINAGAR,41
B,435207F,2018,6,30,786,1754,,,,,SURAT,230
A,112054C,2018,7,1,834,705,,,,,AHMEDABAD,25
A,112054C,2018,7,1,824,705,,,,,VADODARA,121
A,112054C,2018,7,1,769,705,,,,,GANDHINAGAR,30
A,112054C,2018,7,1,835,705,,,,,SURAT,301
B,435207F,2018,7,1,893,1692,,,,,AHMEDABAD,18
B,435207F,2018,7,1,778,1692,,,,,VADODARA,98
B,435207F,2018,7,1,890,1692,,,,,GANDHINAGAR,46
B,435207F,2018,7,1,854,1692,,,,,SURAT,298
A,112054C,2018,7,2,893,705,,,,,AHMEDABAD,25
A,112054C,2018,7,2,874,705,,,,,VADODARA,128
A,112054C,2018,7,2,913,705,,,,,GANDHINAGAR,45
A,112054C,2018,7,2,992,705,,,,,SURAT,297
B,435207F,2018,7,2,941,1692,,,,,AHMEDABAD,12
B,435207F,2018,7,2,926,1692,,,,,VADODARA,151
B,435207F,2018,7,2,881,1692,,,,,GANDHINAGAR,43
B,435207F,2018,7,2,1000,1692,,,,,SURAT,257
A,112054C,2018,7,3,957,705,,,,,AHMEDABAD,15
A,112054C,2018,7,3,811,705,,,,,VADODARA,118
A,112054C,2018,7,3,825,705,,,,,GANDHINAGAR,39
A,112054C,2018,7,3,893,705,,,,,SURAT,296
B,435207F,2018,7,3,903,1692,,,,,AHMEDABAD,11
B,435207F,2018,7,3,839,1692,,,,,VADODARA,87
B,435207F,2018,7,3,854,1692,,,,,GANDHINAGAR,30
B,435207F,2018,7,3,823,1692,,,,,SURAT,304
A,112054C,2018,7,4,806,705,,,,,AHMEDABAD,12
A,112054C,2018,7,4,867,705,,,,,VADODARA,109
A,112054C,2018,7,4,994,705,,,,,GANDHINAGAR,31
A,112054C,2018,7,4,988,705,,,,,SURAT,264
B,435207F,2018,7,4,804,1692,,,,,AHMEDABAD,13
B,435207F,2018,7,4,862,1692,,,,,VADODARA,132
B,435207F,2018,7,4,979,1692,,,,,GANDHINAGAR,53
B,435207F,2018,7,4,945,1692,,,,,SURAT,234
A,112054C,2018,7,5,985,705,,,,,AHMEDABAD,16
A,112054C,2018,7,5,856,705,,,,,VADODARA,148
A,112054C,2018,7,5,936,705,,,,,GANDHINAGAR,33
A,112054C,2018,7,5,892,705,,,,,SURAT,260
B,435207F,2018,7,5,946,1692,,,,,AHMEDABAD,16
B,435207F,2018,7,5,847,1692,,,,,VADODARA,140
B,435207F,2018,7,5,936,1692,,,,,GANDHINAGAR,40
B,435207F,2018,7,5,895,1692,,,,,SURAT,216
A,112054C,2018,7,6,968,705,,,,,AHMEDABAD,12
A,112054C,2018,7,6,821,705,,,,,VADODARA,120
A,112054C,2018,7,6,907,705,,,,,GANDHINAGAR,26
A,112054C,2018,7,6,823,705,,,,,SURAT,229
B,435207F,2018,7,6,845,1692,,,,,AHMEDABAD,24
B,435207F,2018,7,6,809,1692,,,,,VADODARA,93
B,435207F,2018,7,6,802,1692,,,,,GANDHINAGAR,55
B,435207F,2018,7,6,907,1692,,,,,SURAT,237
A,112054C,2018,7,7,858,705,,,,,AHMEDABAD,11
A,112054C,2018,7,7,983,705,,,,,VADODARA,115
A,112054C,2018,7,7,862,705,,,,,GANDHINAGAR,43
A,112054C,2018,7,7,937,705,,,,,SURAT,210
B,435207F,2018,7,7,1000,1692,,,,,AHMEDABAD,13
B,435207F,2018,7,7,899,1692,,,,,VADODARA,114
B,435207F,2018,7,7,1000,1692,,,,,GANDHINAGAR,31
B,435207F,2018,7,7,844,1692,,,,,SURAT,267
A,112054C,2018,7,8,817,705,,,,,AHMEDABAD,21
A,112054C,2018,7,8,970,705,,,,,VADODARA,110
A,112054C,2018,7,8,814,705,,,,,GANDHINAGAR,31
A,112054C,2018,7,8,962,705,,,,,SURAT,293
B,435207F,2018,7,8,933,1692,,,,,AHMEDABAD,21
B,435207F,2018,7,8,822,1692,,,,,VADODARA,111
B,435207F,2018,7,8,806,1692,,,,,GANDHINAGAR,50
B,435207F,2018,7,8,804,1692,,,,,SURAT,247
A,112054C,2018,7,9,963,705,,,,,AHMEDABAD,12
A,112054C,2018,7,9,965,705,,,,,VADODARA,85
A,112054C,2018,7,9,803,705,,,,,GANDHINAGAR,37
A,112054C,2018,7,9,848,705,,,,,SURAT,275
B,435207F,2018,7,9,1000,1692,,,,,AHMEDABAD,19
B,435207F,2018,7,9,849,1692,,,,,VADODARA,110
B,435207F,2018,7,9,944,1692,,,,,GANDHINAGAR,34
B,435207F,2018,7,9,958,1692,,,,,SURAT,229
A,112054C,2018,7,10,929,705,,,,,AHMEDABAD,15
A,112054C,2018,7,10,814,705,,,,,VADODARA,104
A,112054C,2018,7,10,819,705,,,,,GANDHINAGAR,31
A,112054C,2018,7,10,906,705,,,,,SURAT,295
B,435207F,2018,7,10,901,1692,,,,,AHMEDABAD,11
B,435207F,2018,7,10,938,1692,,,,,VADODARA,141
B,435207F,2018,7,10,926,1692,,,,,GANDHINAGAR,47
B,435207F,2018,7,10,996,1692,,,,,SURAT,293
A,112054C,2018,7,11,953,705,,,,,AHMEDABAD,17
A,112054C,2018,7,11,935,705,,,,,VADODARA,133
A,112054C,2018,7,11,972,705,,,,,GANDHINAGAR,30
A,112054C,2018,7,11,866,705,,,,,SURAT,234
B,435207F,2018,7,11,801,1692,,,,,AHMEDABAD,10
B,435207F,2018,7,11,827,1692,,,,,VADODARA,99
B,435207F,2018,7,11,967,1692,,,,,GANDHINAGAR,53
B,435207F,2018,7,11,945,1692,,,,,SURAT,241
A,112054C,2018,7,12,830,705,,,,,AHMEDABAD,14
A,112054C,2018,7,12,955,705,,,,,VADODARA,88
A,112054C,2018,7,12,890,705,,,,,GANDHINAGAR,54
A,112054C,2018,7,12,841,705,,,,,SURAT,263
B,435207F,2018,7,12,867,1692,,,,,AHMEDABAD,23
B,435207F,2018,7,12,870,1692,,,,,VADODARA,88
B,435207F,2018,7,12,963,1692,,,,,GANDHINAGAR,40
B,435207F,2018,7,12,828,1692,,,,,SURAT,275
A,112054C,2018,7,13,959,705,,,,,AHMEDABAD,22
A,112054C,2018,7,13,808,705,,,,,VADODARA,98
A,112054C,2018,7,13,850,705,,,,,GANDHINAGAR,39
A,112054C,2018,7,13,906,705,,,,,SURAT,294
B,435207F,2018,7,13,806,1692,,,,,AHMEDABAD,15
B,435207F,2018,7,13,918,1692,,,,,VADODARA,128
B,435207F,2018,7,13,938,1692,,,,,GANDHINAGAR,54
B,435207F,2018,7,13,948,1692,,,,,SURAT,256
A,112054C,2018,7,14,954,705,,,,,AHMEDABAD,11
A,112054C,2018,7,14,923,705,,,,,VADODARA,125
A,112054C,2018,7,14,888,705,,,,,GANDHINAGAR,46
A,112054C,2018,7,14,960,705,,,,,SURAT,244
B,435207F,2018,7,14,890,1692,,,,,AHMEDABAD,20
B,435207F,2018,7,14,830,1692,,,,,VADODARA,148
B,435207F,2018,7,14,805,1692,,,,,GANDHINAGAR,37
B,435207F,2018,7,14,819,1692,,,,,SURAT,283
A,112054C,2018,7,15,993,705,,,,,AHMEDABAD,23
A,112054C,2018,7,15,892,705,,,,,VADODARA,160
A,112054C,2018,7,15,843,705,,,,,GANDHINAGAR,48
A,112054C,2018,7,15,919,705,,,,,SURAT,227
B,435207F,2018,7,15,998,1692,,,,,AHMEDABAD,18
B,435207F,2018,7,15,836,1692,,,,,VADODARA,147
B,435207F,2018,7,15,989,1692,,,,,GANDHINAGAR,48
B,435207F,2018,7,15,898,1692,,,,,SURAT,298
A,112054C,2018,7,16,907,705,,,,,AHMEDABAD,16
A,112054C,2018,7,16,904,705,,,,,VADODARA,138
A,112054C,2018,7,16,878,705,,,,,GANDHINAGAR,37
A,112054C,2018,7,16,934,705,,,,,SURAT,246
B,435207F,2018,7,16,802,1692,,,,,AHMEDABAD,22
B,435207F,2018,7,16,805,1692,,,,,VADODARA,160
B,435207F,2018,7,16,825,1692,,,,,GANDHINAGAR,27
B,435207F,2018,7,16,892,1692,,,,,SURAT,300
A,112054C,2018,7,17,808,705,,,,,AHMEDABAD,19
A,112054C,2018,7,17,991,705,,,,,VADODARA,98
A,112054C,2018,7,17,874,705,,,,,GANDHINAGAR,31
A,112054C,2018,7,17,955,705,,,,,SURAT,273
B,435207F,2018,7,17,955,1692,,,,,AHMEDABAD,17
B,435207F,2018,7,17,980,1692,,,,,VADODARA,133
B,435207F,2018,7,17,956,1692,,,,,GANDHINAGAR,29
B,435207F,2018,7,17,988,1692,,,,,SURAT,285
A,112054C,2018,7,18,840,705,,,,,AHMEDABAD,16
A,112054C,2018,7,18,955,705,,,,,VADODARA,128
A,112054C,2018,7,18,834,705,,,,,GANDHINAGAR,29
A,112054C,2018,7,18,870,705,,,,,SURAT,230
B,435207F,2018,7,18,991,1692,,,,,AHMEDABAD,17
B,435207F,2018,7,18,986,1692,,,,,VADODARA,148
B,435207F,2018,7,18,949,1692,,,,,GANDHINAGAR,27
B,435207F,2018,7,18,905,1692,,,,,SURAT,306
A,112054C,2018,7,19,864,705,,,,,AHMEDABAD,24
A,112054C,2018,7,19,929,705,,,,,VADODARA,140
A,112054C,2018,7,19,958,705,,,,,GANDHINAGAR,47
A,112054C,2018,7,19,884,705,,,,,SURAT,225
B,435207F,2018,7,19,861,1692,,,,,AHMEDABAD,23
B,435207F,2018,7,19,940,1692,,,,,VADODARA,106
B,435207F,2018,7,19,844,1692,,,,,GANDHINAGAR,55
B,435207F,2018,7,19,870,1692,,,,,SURAT,230
A,112054C,2018,7,20,926,705,,,,,AHMEDABAD,15
A,112054C,2018,7,20,856,705,,,,,VADODARA,129
A,112054C,2018,7,20,870,705,,,,,GANDHINAGAR,33
A,112054C,2018,7,20,920,705,,,,,SURAT,226
B,435207F,2018,7,20,986,1692,,,,,AHMEDABAD,13
B,435207F,2018,7,20,834,1692,,,,,VADODARA,108
B,435207F,2018,7,20,999,1692,,,,,GANDHINAGAR,44
B,435207F,2018,7,20,907,1692,,,,,SURAT,308
A,112054C,2018,7,21,916,705,,,,,AHMEDABAD,17
A,112054C,2018,7,21,830,705,,,,,VADODARA,132
A,112054C,2018,7,21,931,705,,,,,GANDHINAGAR,49
A,112054C,2018,7,21,961,705,,,,,SURAT,283
B,435207F,2018,7,21,821,1692,,,,,AHMEDABAD,23
B,435207F,2018,7,21,873,1692,,,,,VADODARA,99
B,435207F,2018,7,21,894,1692,,,,,GANDHINAGAR,37
B,435207F,2018,7,21,1000,1692,,,,,SURAT,282
A,112054C,2018,7,22,810,705,,,,,AHMEDABAD,22
A,112054C,2018,7,22,863,705,,,,,VADODARA,138
A,112054C,2018,7,22,981,705,,,,,GANDHINAGAR,53
A,112054C,2018,7,22,998,705,,,,,SURAT,265
B,435207F,2018,7,22,980,1692,,,,,AHMEDABAD,13
B,435207F,2018,7,22,981,1692,,,,,VADODARA,128
B,435207F,2018,7,22,960,1692,,,,,GANDHINAGAR,39
B,435207F,2018,7,22,842,1692,,,,,SURAT,262
A,112054C,2018,7,23,890,705,,,,,AHMEDABAD,12
A,112054C,2018,7,23,902,705,,,,,VADODARA,125
A,112054C,2018,7,23,994,705,,,,,GANDHINAGAR,34
A,112054C,2018,7,23,943,705,,,,,SURAT,241
B,435207F,2018,7,23,894,1692,,,,,AHMEDABAD,14
B,435207F,2018,7,23,814,1692,,,,,VADODARA,99
B,435207F,2018,7,23,941,1692,,,,,GANDHINAGAR,25
B,435207F,2018,7,23,851,1692,,,,,SURAT,246
A,112054C,2018,7,24,861,705,,,,,AHMEDABAD,20
A,112054C,2018,7,24,842,705,,,,,VADODARA,150
A,112054C,2018,7,24,886,705,,,,,GANDHINAGAR,26
A,112054C,2018,7,24,973,705,,,,,SURAT,299
B,435207F,2018,7,24,923,1692,,,,,AHMEDABAD,14
B,435207F,2018,7,24,917,1692,,,,,VADODARA,113
B,435207F,2018,7,24,865,1692,,,,,GANDHINAGAR,49
B,435207F,2018,7,24,832,1692,,,,,SURAT,265
A,112054C,2018,7,25,816,705,,,,,AHMEDABAD,21
A,112054C,2018,7,25,859,705,,,,,VADODARA,120
A,112054C,2018,7,25,919,705,,,,,GANDHINAGAR,54
A,112054C,2018,7,25,927,705,,,,,SURAT,226
B,435207F,2018,7,25,873,1692,,,,,AHMEDABAD,12
B,435207F,2018,7,25,943,1692,,,,,VADODARA,119
B,435207F,2018,7,25,897,1692,,,,,GANDHINAGAR,28
B,435207F,2018,7,25,990,1692,,,,,SURAT,260
A,112054C,2018,7,26,968,705,,,,,AHMEDABAD,17
A,112054C,2018,7,26,879,705,,,,,VADODARA,131
A,112054C,2018,7,26,922,705,,,,,GANDHINAGAR,30
A,112054C,2018,7,26,949,705,,,,,SURAT,213
B,435207F,2018,7,26,920,1692,,,,,AHMEDABAD,20
B,435207F,2018,7,26,941,1692,,,,,VADODARA,87
B,435207F,2018,7,26,923,1692,,,,,GANDHINAGAR,52
B,435207F,2018,7,26,822,1692,,,,,SURAT,255
A,112054C,2018,7,27,872,705,,,,,AHMEDABAD,23
A,112054C,2018,7,27,840,705,,,,,VADODARA,151
A,112054C,2018,7,27,874,705,,,,,GANDHINAGAR,48
A,112054C,2018,7,27,863,705,,,,,SURAT,258
B,435207F,2018,7,27,970,1692,,,,,AHMEDABAD,15
B,435207F,2018,7,27,821,1692,,,,,VADODARA,97
B,435207F,2018,7,27,964,1692,,,,,GANDHINAGAR,42
B,435207F,2018,7,27,830,1692,,,,,SURAT,283
A,112054C,2018,7,28,811,705,,,,,AHMEDABAD,25
A,112054C,2018,7,28,864,705,,,,,VADODARA,139
A,112054C,2018,7,28,1000,705,,,,,GANDHINAGAR,40
A,112054C,2018,7,28,816,705,,,,,SURAT,270
B,435207F,2018,7,28,832,1692,,,,,AHMEDABAD,22
B,435207F,2018,7,28,986,1692,,,,,VADODARA,152
B,435207F,2018,7,28,882,1692,,,,,GANDHINAGAR,54
B,435207F,2018,7,28,968,1692,,,,,SURAT,248
A,112054C,2018,7,29,954,705,,,,,AHMEDABAD,15
A,112054C,2018,7,29,996,705,,,,,VADODARA,119
A,112054C,2018,7,29,986,705,,,,,GANDHINAGAR,35
A,112054C,2018,7,29,939,705,,,,,SURAT,248
B,435207F,2018,7,29,975,1692,,,,,AHMEDABAD,22
B,435207F,2018,7,29,836,1692,,,,,VADODARA,135
B,435207F,2018,7,29,961,1692,,,,,GANDHINAGAR,34
B,435207F,2018,7,29,854,1692,,,,,SURAT,245
A,112054C,2018,7,30,876,705,,,,,AHMEDABAD,11
A,112054C,2018,7,30,875,705,,,,,VADODARA,134
A,112054C,2018,7,30,811,705,,,,,GANDHINAGAR,41
A,112054C,2018,7,30,840,705,,,,,SURAT,269
B,435207F,2018,7,30,857,1692,,,,,AHMEDABAD,13
B,435207F,2018,7,30,834,1692,,,,,VADODARA,160
B,435207F,2018,7,30,979,1692,,,,,GANDHINAGAR,53
B,435207F,2018,7,30,808,1692,,,,,SURAT,239
A,112054C,2018,7,31,832,705,,,,,AHMEDABAD,10
A,112054C,2018,7,31,948,705,,,,,VADODARA,128
A,112054C,2018,7,31,904,705,,,,,GANDHINAGAR,39
A,112054C,2018,7,31,852,705,,,,,SURAT,288
B,435207F,2018,7,31,989,1692,,,,,AHMEDABAD,19
B,435207F,2018,7,31,919,1692,,,,,VADODARA,103
B,435207F,2018,7,31,955,1692,,,,,GANDHINAGAR,32
B,435207F,2018,7,31,923,1692,,,,,SURAT,287
A,112054C,2018,8,1,924,692,,,,,AHMEDABAD,15
A,112054C,2018,8,1,803,692,,,,,VADODARA,86
A,112054C,2018,8,1,922,692,,,,,GANDHINAGAR,26
A,112054C,2018,8,1,871,692,,,,,SURAT,310
B,435207F,2018,8,1,965,1560,,,,,AHMEDABAD,11
B,435207F,2018,8,1,888,1560,,,,,VADODARA,90
B,435207F,2018,8,1,837,1560,,,,,GANDHINAGAR,41
B,435207F,2018,8,1,831,1560,,,,,SURAT,239
A,112054C,2018,8,2,827,692,,,,,AHMEDABAD,13
A,112054C,2018,8,2,953,692,,,,,VADODARA,135
A,112054C,2018,8,2,483,692,,,,,GANDHINAGAR,49
A,112054C,2018,8,2,590,692,,,,,SURAT,268
B,435207F,2018,8,2,549,1560,,,,,AHMEDABAD,21
B,435207F,2018,8,2,579,1560,,,,,VADODARA,122
B,435207F,2018,8,2,510,1560,,,,,GANDHINAGAR,33
B,435207F,2018,8,2,450,1560,,,,,SURAT,269
A,112054C,2018,8,3,487,692,,,,,AHMEDABAD,15
A,112054C,2018,8,3,491,692,,,,,VADODARA,131
A,112054C,2018,8,3,464,692,,,,,GANDHINAGAR,47
A,112054C,2018,8,3,530,692,,,,,SURAT,271
B,435207F,2018,8,3,489,1560,,,,,AHMEDABAD,18
B,435207F,2018,8,3,538,1560,,,,,VADODARA,114
B,435207F,2018,8,3,456,1560,,,,,GANDHINAGAR,53
B,435207F,2018,8,3,478,1560,,,,,SURAT,258
A,112054C,2018,8,4,521,692,,,,,AHMEDABAD,10
A,112054C,2018,8,4,477,692,,,,,VADODARA,140
A,112054C,2018,8,4,559,692,,,,,GANDHINAGAR,29
A,112054C,2018,8,4,585,692,,,,,SURAT,301
B,435207F,2018,8,4,497,1560,,,,,AHMEDABAD,24
B,435207F,2018,8,4,500,1560,,,,,VADODARA,131
B,435207F,2018,8,4,563,1560,,,,,GANDHINAGAR,43
B,435207F,2018,8,4,490,1560,,,,,SURAT,210
A,112054C,2018,8,5,567,692,,,,,AHMEDABAD,23
A,112054C,2018,8,5,499,692,,,,,VADODARA,94
A,112054C,2018,8,5,493,692,,,,,GANDHINAGAR,48
A,112054C,2018,8,5,571,692,,,,,SURAT,234
B,435207F,2018,8,5,589,1560,,,,,AHMEDABAD,20
B,435207F,2018,8,5,492,1560,,,,,VADODARA,101
B,435207F,2018,8,5,480,1560,,,,,GANDHINAGAR,47
B,435207F,2018,8,5,545,1560,,,,,SURAT,287
A,112054C,2018,8,6,483,692,,,,,AHMEDABAD,14
A,112054C,2018,8,6,548,692,,,,,VADODARA,134
A,112054C,2018,8,6,455,692,,,,,GANDHINAGAR,34
A,112054C,2018,8,6,480,692,,,,,SURAT,267
B,435207F,2018,8,6,594,1560,,,,,AHMEDABAD,19
B,435207F,2018,8,6,469,1560,,,,,VADODARA,87
B,435207F,2018,8,6,597,1560,,,,,GANDHINAGAR,43
B,435207F,2018,8,6,492,1560,,,,,SURAT,294
A,112054C,2018,8,7,505,692,,,,,AHMEDABAD,16
A,112054C,2018,8,7,541,692,,,,,VADODARA,122
A,112054C,2018,8,7,586,692,,,,,GANDHINAGAR,52
A,112054C,2018,8,7,470,692,,,,,SURAT,303
B,435207F,2018,8,7,464,1560,,,,,AHMEDABAD,24
B,435207F,2018,8,7,505,1560,,,,,VADODARA,99
B,435207F,2018,8,7,541,1560,,,,,GANDHINAGAR,52
B,435207F,2018,8,7,572,1560,,,,,SURAT,235
A,112054C,2018,8,8,452,692,,,,,AHMEDABAD,22
A,112054C,2018,8,8,468,692,,,,,VADODARA,142
A,112054C,2018,8,8,551,692,,,,,GANDHINAGAR,53
A,112054C,2018,8,8,452,692,,,,,SURAT,274
B,435207F,2018,8,8,579,1560,,,,,AHMEDABAD,16
B,435207F,2018,8,8,554,1560,,,,,VADODARA,145
B,435207F,2018,8,8,504,1560,,,,,GANDHINAGAR,28
B,435207F,2018,8,8,568,1560,,,,,SURAT,253
A,112054C,2018,8,9,499,692,,,,,AHMEDABAD,23
A,112054C,2018,8,9,569,692,,,,,VADODARA,95
A,112054C,2018,8,9,457,692,,,,,GANDHINAGAR,49
A,112054C,2018,8,9,523,692,,,,,SURAT,291
B,435207F,2018,8,9,551,1560,,,,,AHMEDABAD,21
B,435207F,2018,8,9,480,1560,,,,,VADODARA,127
B,435207F,2018,8,9,456,1560,,,,,GANDHINAGAR,32
B,435207F,2018,8,9,574,1560,,,,,SURAT,288
A,112054C,2018,8,10,470,692,,,,,AHMEDABAD,13
A,112054C,2018,8,10,586,692,,,,,VADODARA,141
A,112054C,2018,8,10,487,692,,,,,GANDHINAGAR,41
A,112054C,2018,8,10,594,692,,,,,SURAT,281
B,435207F,2018,8,10,595,1560,,,,,AHMEDABAD,19
B,435207F,2018,8,10,554,1560,,,,,VADODARA,147
B,435207F,2018,8,10,478,1560,,,,,GANDHINAGAR,30
B,435207F,2018,8,10,470,1560,,,,,SURAT,224
A,112054C,2018,8,11,538,692,,,,,AHMEDABAD,25
A,112054C,2018,8,11,542,692,,,,,VADODARA,126
A,112054C,2018,8,11,563,692,,,,,GANDHINAGAR,47
A,112054C,2018,8,11,597,692,,,,,SURAT,225
B,435207F,2018,8,11,588,1560,,,,,AHMEDABAD,20
B,435207F,2018,8,11,472,1560,,,,,VADODARA,154
B,435207F,2018,8,11,577,1560,,,,,GANDHINAGAR,25
B,435207F,2018,8,11,460,1560,,,,,SURAT,244
A,112054C,2018,8,12,499,692,,,,,AHMEDABAD,15
A,112054C,2018,8,12,459,692,,,,,VADODARA,137
A,112054C,2018,8,12,527,692,,,,,GANDHINAGAR,28
A,112054C,2018,8,12,456,692,,,,,SURAT,267
